0.719053 -89.9947 2 0 1.42109e-14 1.42109e-14
0.635145 -45.4812 3 3 2.13163e-14 0
0.675218 -50.7867 4 4 7.10543e-15 2.84217e-14
0.68973 -74.4242 0 4 -7.10543e-15 0
0.830934 -35.1883 2 0 3.55271e-15 1.42109e-14
0.151414 -111.663 3 1 7.10543e-15 4.26326e-14
3.59559 134.254 0 3 -2.4869e-14 0
0.389182 -112.166 2 0 -7.10543e-15 -4.26326e-14
3.69264 15.9699 5 0 -5.15143e-14 -2.13163e-14
3.51773 124.249 0 3 0 2.13163e-14
0.459912 72.5398 3 4 -7.10543e-15 0
3.35839 97.6252 0 3 3.55271e-15 7.10543e-15
0.789982 19.4424 2 3 1.42109e-14 2.84217e-14
0.530299 174.576 3 0 0 0
0.54309 -72.158 2 0 0 -1.42109e-14
0.247441 59.4413 4 0 1.42109e-14 -4.26326e-14
0.539708 -46.751 3 3 7.10543e-15 0
3.47061 108.185 0 3 3.01981e-14 2.84217e-14
0.601004 76.905 4 0 7.10543e-15 -1.42109e-14
3.35574 53.7956 0 3 -1.06581e-14 7.10543e-15
3.20485 79.6194 0 3 1.77636e-15 -7.10543e-15
3.19636 40.238 0 3 -7.10543e-15 -2.13163e-14
3.35538 123.536 0 3 -8.88178e-15 1.42109e-14
0.565885 -121.683 2 0 -7.10543e-15 -1.42109e-14
0.429889 76.5969 4 0 -7.10543e-15 -5.68434e-14
3.27876 -49.3222 0 1 -7.10543e-15 0
3.23404 68.1665 0 3 -2.66454e-14 -2.13163e-14
3.96084 170.809 0 3 0 2.84217e-14
3.24303 86.9802 0 3 1.24345e-14 -2.84217e-14
3.33012 83.9368 0 3 -2.4869e-14 -7.10543e-15
3.37519 -8.82647 5 0 -5.32907e-15 1.42109e-14
3.30772 82.7417 0 3 8.88178e-15 1.42109e-14
0.523593 34.2224 2 3 0 -1.42109e-14
0.651887 56.1276 2 3 -7.10543e-15 -2.84217e-14
3.29711 85.0391 0 3 -1.77636e-14 0
0.81969 -65.1885 2 0 3.55271e-15 2.84217e-14
3.41229 130.409 0 3 -2.13163e-14 -7.10543e-15
0.581235 79.6355 1 3 7.10543e-15 0
3.32454 84.8707 0 3 2.4869e-14 4.26326e-14
0.458777 52.4015 2 3 7.10543e-15 1.42109e-14
3.15453 61.2202 0 3 -1.42109e-14 0
0.629865 -86.4971 5 3 -7.10543e-15 -2.84217e-14
3.42885 110.974 0 3 -1.95399e-14 0
3.36764 93.3154 0 3 -5.32907e-15 0
3.2479 -49.7546 0 1 0 0
0.888696 136.59 3 0 7.10543e-15 -1.42109e-14
3.252 109.473 0 3 1.42109e-14 2.13163e-14
3.23731 50.859 0 3 1.06581e-14 2.84217e-14
0.780166 -77.9136 2 0 -7.10543e-15 -1.42109e-14
0.490773 46.1045 3 4 0 0
3.7694 144.945 0 3 -1.77636e-15 1.42109e-14
0.418452 -71.7423 2 0 1.42109e-14 2.84217e-14
3.35641 93.7565 0 3 -1.06581e-14 -1.42109e-14
0.700804 -52.7824 3 3 0 0
0.769949 175.192 1 4 -2.13163e-14 1.42109e-14
3.52291 124.749 0 3 -2.4869e-14 -2.13163e-14
3.35851 -14.4198 0 1 -5.32907e-15 1.42109e-14
0.412958 -177.483 3 0 0 0
0.395236 -125.907 1 0 1.42109e-14 -1.42109e-14
3.46272 -0.458589 0 1 -2.30926e-14 0
0.535559 -70.7916 2 0 1.06581e-14 1.42109e-14
0.750872 -2.34635 5 0 7.10543e-15 0
0.674812 130.1 3 0 7.10543e-15 -2.84217e-14
3.25815 70.7126 0 3 5.32907e-15 7.10543e-15
0.622584 -53.8959 3 3 0 0
